LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,RPM,Speed,Boost,KnockSum,Load,MAT,TPS,IPW,TimingAdv,WideBandAF,IAT,STFT,LTFT_Idle,LTFT_Cruise,LTFT_High,ActiveWGDC,Octane,Trans_Temp,OddClutchTemp,EvenClutchTemp,OddClutchPressure,EvenClutchPressure,OddClutchSlipSpeed,EvenClutchSlipSpeed,OddInputShaftSpeed,EvenInputShaftSpeed,MAF_Voltage,Airflow,STFT#2,LTFT_High#2,LTFT,LTFT_Mid#2,Cooltemp,Target_AFR,Knock_change,Custom
1535,2026-09-02,14:34:13.33599,330.58484,,1500,44,,0,30.9375,773,67.0588235294118,0,12,14.9,-40,,0,4.6875,0,,,,,,,,,,,,2.24595,93.75,0.1953125,0,0,4.6875,-12,14.7,1,
1536,2026-09-02,14:34:14.02426,331.28038,,1500,46,,0,30.9375,773,65.8823529411765,0,13,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,93.75,-0.1953125,0,0,4.6875,-12,14.7,5,
1537,2026-09-02,14:34:14.22787,331.48096,,1562.5,46,,0,30.625,773,65.8823529411765,0,14,15.1,-40,,0,4.6875,0,,,,,,,,,,,,2.28501,93.75,0,0,0,4.6875,-12,14.7,1,
1538,2026-09-02,14:34:14.40058,331.65092,,1593.75,46,,0,30.3125,773,65.8823529411765,0,15,14.9,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,93.75,0.5859375,0,0,4.6875,-12,14.7,2,
1539,2026-09-02,14:34:15.08975,332.33998,,1593.75,48,,0,25.3125,774,56.8627450980392,0,24,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.12877,81.25,0.78125,0,0,4.6875,-12,14.7,9,
1540,2026-09-02,14:34:15.29297,332.53932,,1656.25,48,,0,23.4375,773,53.3333333333333,0,26,14.6,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,75,0.390625,0,0,4.6875,-12,14.7,7,
1541,2026-09-02,14:34:15.43365,332.68414,,1656.25,48,,0,22.1875,773,50.9803921568627,0,29,14.6,-40,,0,4.6875,0,,,,,,,,,,,,2.08971,68.75,0,0,0,4.6875,-12,14.7,1,
1542,2026-09-02,14:34:16.09140,333.33792,,1687.5,50,,0,19.0625,773,46.2745098039216,0,32,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.03112,62.5,0.78125,0,0,4.6875,-12,14.7,2,
1543,2026-09-02,14:34:16.23231,333.48235,,1718.75,50,,0,18.75,773,45.4901960784314,0,33,14.4,-40,,0,4.6875,0,,,,,,,,,,,,2.03112,62.5,0.5859375,0,0,4.6875,-12,14.7,3,
1544,2026-09-02,14:34:16.40430,333.6577,,1718.75,50,,0,18.125,773,44.3137254901961,0,33,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,56.25,0.1953125,0,0,4.6875,-12,14.7,8,
1545,2026-09-02,14:34:16.56143,333.80954,,1718.75,50,,0,17.8125,773,43.5294117647059,0,33,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.01159,56.25,-0.1953125,0,0,4.6875,-12,14.7,11,
1546,2026-09-02,14:34:16.71789,333.97164,,1718.75,50,,0,17.5,773,43.1372549019608,0,33,15.1,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,56.25,0,0,0,4.6875,-12,14.7,1,
1547,2026-09-02,14:34:16.90487,334.15419,,1718.75,50,,0,17.5,773,43.1372549019608,0,33,15.1,-40,,0,4.6875,0,,,,,,,,,,,,2.03112,56.25,0.5859375,0,0,4.6875,-12,14.7,15,
1548,2026-09-02,14:34:17.09316,334.34659,,1718.75,50,,0,17.1875,774,41.9607843137255,0,33,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.01159,56.25,0.9765625,0,0,4.6875,-12,14.7,9,
1549,2026-09-02,14:34:17.28096,334.5363,,1718.75,50,,0,16.5625,774,40.7843137254902,0,33,14.3,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,56.25,0.78125,0,0,4.6875,-12,14.7,4,
1550,2026-09-02,14:34:17.45271,334.70597,,1750,50,,0,15.9375,774,40,0,34,14.1,-40,,0,4.6875,0,,,,,,,,,,,,1.97253,50,-0.5859375,0,0,4.6875,-12,14.7,7,
1551,2026-09-02,14:34:17.68734,334.93736,,1718.75,52,,0,14.375,774,37.6470588235294,0,34,14.6,-40,,0,4.6875,0,,,,,,,,,,,,1.91394,50,-1.171875,0,0,4.6875,-12,14.7,2,
1552,2026-09-02,14:34:18.12647,335.37942,,1750,52,,0,13.125,773,34.9019607843137,0,34,15.9,-40,,0,4.6875,0,,,,,,,,,,,,1.91394,43.75,-0.78125,0,0,4.6875,-12,14.7,8,
1553,2026-09-02,14:34:18.29822,335.54967,,1750,52,,0,13.125,774,34.9019607843137,0,34,15.8,-40,,0,4.6875,0,,,,,,,,,,,,1.87488,43.75,-0.1953125,0,0,4.6875,-12,14.7,1,
1554,2026-09-02,14:34:18.45427,335.70955,,1750,52,,0,12.8125,774,33.7254901960784,0,34,15.4,-40,,0,4.6875,0,,,,,,,,,,,,1.79676,43.75,0.1953125,0,0,4.6875,-12,14.7,1,
1555,2026-09-02,14:34:18.62692,335.87872,,1750,52,,0,11.875,774,32.5490196078431,0,35,15.4,-40,,0,4.6875,0,,,,,,,,,,,,1.77723,37.5,0.5859375,0,0,4.6875,-12,14.7,17,
1556,2026-09-02,14:34:18.79947,336.05404,,1750,52,,0,11.5625,774,31.3725490196078,0,34,15.3,-40,,0,4.6875,0,,,,,,,,,,,,1.85535,37.5,1.171875,0,0,4.6875,-12,14.7,7,
1557,2026-09-02,14:34:18.95570,336.2136,,1750,52,,0,11.25,773,30.1960784313725,0,34,15.3,-40,,0,4.6875,0,,,,,,,,,,,,1.77723,37.5,1.5625,0,0,4.6875,-12,14.7,6,
1558,2026-09-02,14:34:19.11210,336.36332,,1750,52,,0,10.9375,773,29.4117647058824,0,34,15,-40,,0,4.6875,0,,,,,,,,,,,,1.73817,37.5,1.953125,0,0,4.6875,-12,14.7,5,
1559,2026-09-02,14:34:19.28423,336.53045,,1750,52,,0,10.625,773,28.6274509803922,0,34,15.2,-40,,0,4.6875,0,,,,,,,,,,,,1.69911,37.5,2.34375,0,0,4.6875,-12,14.7,2,
1560,2026-09-02,14:34:19.45692,336.7078,,1750,52,,0,9.6875,774,26.6666666666667,0,34,14.9,-40,,0,4.6875,0,,,,,,,,,,,,1.60146,31.25,2.9296875,0,0,4.6875,-12,14.7,0,
1561,2026-09-02,14:34:19.62916,336.8875,,1750,52,,0,7.8125,774,23.5294117647059,0,34,14.9,-40,,0,4.6875,0,,,,,,,,,,,,1.58193,25,3.3203125,0,0,4.6875,-12,14.7,3,
1562,2026-09-02,14:34:19.81698,337.06431,,1750,52,,0,7.1875,773,21.5686274509804,0,34,14.6,-40,,0,4.6875,0,,,,,,,,,,,,1.66005,25,3.90625,0,0,4.6875,-12,14.7,1,
1563,2026-09-02,14:34:19.98851,337.24195,,1750,52,,0,7.1875,773,21.1764705882353,0,34,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.60146,25,4.296875,0,0,4.6875,-12,14.7,2,
1564,2026-09-02,14:34:20.16066,337.40903,,1750,52,,0,6.875,774,20.7843137254902,0,34,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,25,4.6875,0,0,4.6875,-12,14.7,6,
1565,2026-09-02,14:34:20.31768,337.57145,,1750,52,,0,7.1875,773,20.3921568627451,0,34,14.2,-40,,0,4.6875,0,,,,,,,,,,,,1.5624,25,4.4921875,0,0,4.6875,-12,14.7,5,
1566,2026-09-02,14:34:20.48942,337.74617,,1750,52,,0,6.875,774,20,0,34,14,-40,,0,4.6875,0,,,,,,,,,,,,1.54287,18.75,4.1015625,0,0,4.6875,-12,14.7,1,
1567,2026-09-02,14:34:20.69250,337.95092,,1687.5,52,,0,6.25,774,19.2156862745098,0,33,13.9,-40,,0,4.6875,0,,,,,,,,,,,,1.52334,18.75,3.7109375,0,0,4.6875,-12,14.7,5,
1568,2026-09-02,14:34:20.86595,338.11563,,1750,52,,0,6.25,773,18.8235294117647,0,34,13.9,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,18.75,3.3203125,0,0,4.6875,-12,14.7,6,
1569,2026-09-02,14:34:21.02174,338.27983,,1687.5,52,,0,6.25,772,18.4313725490196,0,32,14.1,-40,,0,4.6875,0,,,,,,,,,,,,1.58193,18.75,2.9296875,0,0,4.6875,-12,14.7,4,
1570,2026-09-02,14:34:21.19435,338.44952,,1718.75,50,,0,6.25,773,18.4313725490196,0,33,14,-40,,0,4.6875,0,,,,,,,,,,,,1.60146,18.75,2.5390625,0,0,4.6875,-12,14.7,2,
1571,2026-09-02,14:34:21.36620,338.61274,,1718.75,50,,0,5.625,773,18.0392156862745,0,33,14.3,-40,,0,4.6875,0,,,,,,,,,,,,1.46475,18.75,0,0,0,4.6875,-12,14.7,1,
1572,2026-09-02,14:34:21.52215,338.77932,,1718.75,50,,0,5.3125,773,17.2549019607843,0,32,14.6,-40,,0,4.6875,0,,,,,,,,,,,,1.58193,18.75,0,0,0,4.6875,-12,14.7,2,
1573,2026-09-02,14:34:21.67932,338.92932,,1718.75,50,,0,5.3125,773,16.4705882352941,0,32,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.40616,18.75,0,0,0,4.6875,-12,14.7,2,
1574,2026-09-02,14:34:21.85164,339.10134,,1687.5,50,,0,4.6875,773,16.078431372549,0,33,14.6,-40,,0,4.6875,0,,,,,,,,,,,,1.52334,12.5,0,0,0,4.6875,-12,14.7,1,
1575,2026-09-02,14:34:22.00801,339.2566,,1718.75,50,,0,4.375,773,15.6862745098039,0,32,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.48428,12.5,0,0,0,4.6875,-12,14.7,2,
1576,2026-09-02,14:34:22.14993,339.40864,,1687.5,50,,0,4.0625,773,15.2941176470588,0,33,14.6,-40,,0,4.6875,0,,,,,,,,,,,,1.44522,12.5,0,0,0,4.6875,-12,14.7,1,
1577,2026-09-02,14:34:22.30665,339.56383,,1687.5,50,,0,4.0625,773,14.9019607843137,0,20,14.8,-40,,0,4.6875,0,,,,,,,,,,,,1.52334,12.5,0,0,0,4.6875,-12,14.7,4,
1578,2026-09-02,14:34:22.47898,339.72777,,1656.25,50,,0,4.0625,774,14.9019607843137,0,20,15,-40,,0,4.6875,0,,,,,,,,,,,,1.48428,12.5,0,0,0,4.6875,-12,14.7,5,
1579,2026-09-02,14:34:22.61991,339.87718,,1656.25,50,,0,4.0625,774,15.2941176470588,0,20,15.9,-40,,0,4.6875,0,,,,,,,,,,,,1.3671,12.5,0,0,0,4.6875,-12,14.7,5,
1580,2026-09-02,14:34:22.80761,340.06253,,1656.25,50,,0,4.0625,773,15.2941176470588,0,20,16.5,-40,,0,4.6875,0,,,,,,,,,,,,1.46475,12.5,0,0,0,4.6875,-12,14.7,1,
1581,2026-09-02,14:34:22.99514,340.24711,,1625,50,,0,4.0625,773,15.2941176470588,0,20,21,-40,,0,4.6875,0,,,,,,,,,,,,1.50381,12.5,0,0,0,4.6875,-12,14.7,0,
1582,2026-09-02,14:34:23.22563,340.47624,,1656.25,48,,0,4.0625,773,14.9019607843137,0,20,31.6,-40,,0,4.6875,0,,,,,,,,,,,,1.44522,12.5,0,0,0,4.6875,-12,14.7,0,
1583,2026-09-02,14:34:23.68378,340.9336,,1625,48,,0,4.0625,774,14.9019607843137,0,20,63.3,-40,,0,4.6875,0,,,,,,,,,,,,1.42569,12.5,0,0,0,4.6875,-12,14.7,3,
1584,2026-09-02,14:34:23.82586,341.07582,,1625,48,,0,4.0625,773,14.9019607843137,0,20,75,-40,,0,4.6875,0,,,,,,,,,,,,1.50381,12.5,0,0,0,4.6875,-12,14.7,5,
1585,2026-09-02,14:34:23.99726,341.24076,,1593.75,48,,0,4.375,773,14.9019607843137,0,20,81.8,-40,,0,4.6875,0,,,,,,,,,,,,1.48428,12.5,0,0,0,4.6875,-12,14.7,2,
1586,2026-09-02,14:34:24.15457,341.40531,,1593.75,48,,0,4.375,773,14.9019607843137,0,20,88.9,-40,,0,4.6875,0,,,,,,,,,,,,1.40616,12.5,0,0,0,4.6875,-12,14.7,10,
1587,2026-09-02,14:34:24.32698,341.57354,,1593.75,48,,0,4.0625,774,14.9019607843137,0,20,95.5,-40,,0,4.6875,0,,,,,,,,,,,,1.34757,12.5,0,0,0,4.6875,-12,14.7,6,
1588,2026-09-02,14:34:24.46762,341.71983,,1562.5,48,,0,4.0625,773,14.5098039215686,0,20,96,-40,,0,4.6875,0,,,,,,,,,,,,1.40616,12.5,0,0,0,4.6875,-12,14.7,5,
1589,2026-09-02,14:34:24.64045,341.88707,,1593.75,46,,0,4.375,773,14.5098039215686,0,20,96,-40,,0,4.6875,0,,,,,,,,,,,,1.50381,12.5,0,0,0,4.6875,-12,14.7,6,
1590,2026-09-02,14:34:24.78101,342.03928,,1562.5,46,,0,4.0625,773,14.5098039215686,0,20,96,-40,,0,4.6875,0,,,,,,,,,,,,1.62099,12.5,0,0,0,4.6875,-12,14.7,5,
1591,2026-09-02,14:34:24.93785,342.18897,,1562.5,46,,0,8.4375,773,20,0,-5,96,-40,,0,4.6875,0,,,,,,,,,,,,1.89441,31.25,0,0,0,4.6875,-12,14.7,4,
1592,2026-09-02,14:34:25.12584,342.37376,,1593.75,46,,0,11.875,772,25.4901960784314,0,29,96,-40,,0,4.6875,0,,,,,,,,,,,,1.81629,37.5,0,0,0,4.6875,-12,14.7,1,
1593,2026-09-02,14:34:25.26649,342.52356,,1562.5,46,,0,12.8125,773,28.2352941176471,0,30,76.9,-40,,0,4.6875,0,,,,,,,,,,,,1.79676,37.5,0,0,0,4.6875,-12,14.7,11,
1594,2026-09-02,14:34:25.47004,342.71828,,1562.5,46,,0,12.8125,774,29.4117647058824,0,30,13.4,-40,,0,4.6875,0,,,,,,,,,,,,1.85535,37.5,0,0,0,4.6875,-12,14.7,3,
1595,2026-09-02,14:34:25.65865,342.90265,,1562.5,46,,0,12.8125,773,30.1960784313725,0,30,12.9,-40,,0,4.6875,0,,,,,,,,,,,,1.85535,37.5,0,0,0,4.6875,-12,14.7,6,
1596,2026-09-02,14:34:25.83060,343.08032,,1593.75,46,,0,12.8125,773,30.1960784313725,0,30,13.3,-40,,0,4.6875,0,,,,,,,,,,,,1.83582,37.5,0,0,0,4.6875,-12,14.7,8,
1597,2026-09-02,14:34:25.98715,343.24235,,1562.5,46,,0,12.5,774,29.8039215686275,0,30,13.9,-40,,0,4.6875,0,,,,,,,,,,,,1.79676,37.5,0,0,0,4.6875,-12,14.7,7,
1598,2026-09-02,14:34:26.14407,343.4021,,1562.5,46,,0,12.5,774,29.4117647058824,0,29,14.4,-40,,0,4.6875,0,,,,,,,,,,,,1.87488,37.5,0,0,0,4.6875,-12,14.7,5,
1599,2026-09-02,14:34:26.33199,343.58125,,1562.5,46,,0,12.5,773,29.4117647058824,0,30,15.6,-40,,0,4.6875,0,,,,,,,,,,,,1.77723,37.5,0,0,0,4.6875,-12,14.7,3,
1600,2026-09-02,14:34:26.47261,343.72176,,1593.75,46,,0,12.5,773,29.4117647058824,0,30,15.5,-40,,0,4.6875,0,,,,,,,,,,,,1.83582,37.5,0.390625,0,0,4.6875,-12,14.7,3,
1601,2026-09-02,14:34:26.62936,343.8809,,1562.5,46,,0,12.1875,773,29.0196078431373,0,30,16,-40,,0,4.6875,0,,,,,,,,,,,,1.77723,37.5,0.78125,0,0,4.6875,-12,14.7,2,
1602,2026-09-02,14:34:26.80167,344.05608,,1562.5,46,,0,12.1875,773,29.0196078431373,0,30,15.5,-40,,0,4.6875,0,,,,,,,,,,,,1.81629,37.5,1.171875,0,0,4.6875,-12,14.7,3,
1603,2026-09-02,14:34:27.02086,344.27578,,1562.5,46,,0,14.375,773,32.156862745098,0,30,15.4,-40,,0,4.6875,0,,,,,,,,,,,,2.12877,56.25,1.7578125,0,0,4.6875,-12,14.7,9,
1604,2026-09-02,14:34:27.20840,344.46547,,1562.5,46,,0,21.25,774,43.921568627451,0,26,15.3,-40,,0,4.6875,0,,,,,,,,,,,,2.16783,68.75,2.34375,0,0,4.6875,-12,14.7,4,
1605,2026-09-02,14:34:27.41153,344.65539,,1593.75,46,,0,22.8125,774,48.2352941176471,0,25,13.6,-40,,0,4.6875,0,,,,,,,,,,,,2.08971,68.75,2.34375,0,0,4.6875,-12,14.7,11,
1606,2026-09-02,14:34:27.56774,344.81986,,1593.75,46,,0,21.875,774,48.6274509803922,0,28,12.7,-40,,0,4.6875,0,,,,,,,,,,,,1.97253,62.5,1.953125,0,0,4.6875,-12,14.7,2,
1607,2026-09-02,14:34:27.79875,345.05392,,1593.75,46,,0,18.75,773,43.5294117647059,0,31,13.4,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,56.25,1.5625,0,0,4.6875,-12,14.7,9,
1608,2026-09-02,14:34:28.28948,345.53848,,1593.75,46,,0,16.25,773,38.4313725490196,0,31,13.9,-40,,0,4.6875,0,,,,,,,,,,,,1.87488,50,0.5859375,0,0,4.6875,-12,14.7,1,
1609,2026-09-02,14:34:28.47726,345.72818,,1625,46,,0,15.625,773,37.2549019607843,0,31,14.2,-40,,0,4.6875,0,,,,,,,,,,,,1.91394,50,0,0,0,4.6875,-12,14.7,5,
1610,2026-09-02,14:34:28.63395,345.881,,1625,46,,0,15.3125,773,36.4705882352941,0,31,14.3,-40,,0,4.6875,0,,,,,,,,,,,,1.953,50,-0.1953125,0,0,4.6875,-12,14.7,5,
1611,2026-09-02,14:34:28.81920,346.07786,,1625,48,,0,15,773,36.078431372549,0,31,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.91394,43.75,-0.5859375,0,0,4.6875,-12,14.7,2,
1612,2026-09-02,14:34:28.97794,346.22673,,1625,48,,0,15,774,35.6862745098039,0,30,14.9,-40,,0,4.6875,0,,,,,,,,,,,,1.77723,43.75,-0.9765625,0,0,4.6875,-12,14.7,1,
1613,2026-09-02,14:34:29.10343,346.34675,,1625,48,,0,14.0625,774,34.1176470588235,0,30,15.1,-40,,0,4.6875,0,,,,,,,,,,,,1.77723,43.75,-0.78125,0,0,4.6875,-12,14.7,5,
1614,2026-09-02,14:34:29.24406,346.49697,,1625,48,,0,12.5,773,31.3725490196078,0,32,15.7,-40,,0,4.6875,0,,,,,,,,,,,,1.7577,37.5,-0.390625,0,0,4.6875,-12,14.7,1,
1615,2026-09-02,14:34:29.41617,346.66393,,1625,48,,0,11.875,774,30.1960784313725,0,32,15.8,-40,,0,4.6875,0,,,,,,,,,,,,1.79676,37.5,0,0,0,4.6875,-12,14.7,5,
1616,2026-09-02,14:34:29.58795,346.83664,,1593.75,46,,0,11.5625,773,29.0196078431373,0,31,15.9,-40,,0,4.6875,0,,,,,,,,,,,,1.73817,37.5,0.390625,0,0,4.6875,-12,14.7,1,
1617,2026-09-02,14:34:29.76007,347.01634,,1593.75,46,,0,12.1875,774,29.8039215686275,0,31,16,-40,,0,4.6875,0,,,,,,,,,,,,1.99206,43.75,0.9765625,0,0,4.6875,-12,14.7,1,
1618,2026-09-02,14:34:29.91629,347.16208,,1625,46,,0,16.25,773,34.5098039215686,0,31,15.9,-40,,0,4.6875,0,,,,,,,,,,,,2.05065,56.25,1.3671875,0,0,4.6875,-12,14.7,4,
1619,2026-09-02,14:34:30.05687,347.30518,,1593.75,46,,0,19.375,773,40.3921568627451,0,30,15.9,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,62.5,1.7578125,0,0,4.6875,-12,14.7,1,
1620,2026-09-02,14:34:30.18242,347.42988,,1625,46,,0,20.9375,773,44.7058823529412,0,29,15.5,-40,,0,4.6875,0,,,,,,,,,,,,2.28501,75,1.953125,0,0,4.6875,-12,14.7,4,
1621,2026-09-02,14:34:30.30739,347.5555,,1656.25,48,,0,25.3125,774,52.9411764705882,0,22,13.6,-40,,0,4.6875,0,,,,,,,,,,,,2.42172,87.5,2.1484375,0,0,4.6875,-12,14.7,3,
1622,2026-09-02,14:34:30.44911,347.69745,,1625,48,,0,31.25,773,63.1372549019608,0,14,13.5,-40,,0,4.6875,0,,,,,,,,,,,,2.38266,100,1.953125,0,0,4.6875,-12,14.7,4,
1623,2026-09-02,14:34:30.62111,347.87957,,1625,48,,0,32.8125,774,67.0588235294118,0,12,14,-40,,0,4.6875,0,,,,,,,,,,,,2.32407,106.25,1.3671875,0,0,4.6875,-12,14.7,2,
1624,2026-09-02,14:34:30.82460,348.07229,,1656.25,48,,0,31.875,773,67.0588235294118,0,14,14.2,-40,,0,4.6875,0,,,,,,,,,,,,2.30454,100,0.9765625,0,0,4.6875,-12,14.7,11,
1625,2026-09-02,14:34:31.02797,348.27899,,1656.25,50,,0,28.75,773,62.3529411764706,0,19,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,87.5,0.5859375,0,0,4.6875,-12,14.7,10,
1626,2026-09-02,14:34:31.18449,348.4391,,1687.5,50,,0,21.875,773,50.1960784313725,0,30,14.9,-40,,0,4.6875,0,,,,,,,,,,,,1.85535,62.5,0.1953125,0,0,4.6875,-12,14.7,7,
1627,2026-09-02,14:34:31.38790,348.63823,,1687.5,50,,0,15.9375,773,40.3921568627451,0,32,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.81629,50,-0.1953125,0,0,4.6875,-12,14.7,12,
1628,2026-09-02,14:34:31.85735,349.11278,,1687.5,50,,0,10.3125,773,28.2352941176471,0,33,14.5,-40,,0,4.6875,0,,,,,,,,,,,,1.66005,31.25,-1.171875,0,0,4.6875,-12,14.7,3,
1629,2026-09-02,14:34:32.06117,349.30994,,1656.25,50,,0,8.4375,773,24.3137254901961,0,33,15.3,-40,,0,4.6875,0,,,,,,,,,,,,1.64052,25,-1.3671875,0,0,4.6875,-12,14.7,1,
1630,2026-09-02,14:34:32.20195,349.45246,,1656.25,50,,0,7.5,773,21.1764705882353,0,32,16.2,-40,,0,4.6875,0,,,,,,,,,,,,1.50381,25,-0.9765625,0,0,4.6875,-12,14.7,1,
1631,2026-09-02,14:34:32.40597,349.65663,,1656.25,48,,0,6.875,774,19.6078431372549,0,32,16.6,-40,,0,4.6875,0,,,,,,,,,,,,1.62099,18.75,-0.390625,0,0,4.6875,-12,14.7,5,
1632,2026-09-02,14:34:32.89205,350.14107,,1625,48,,0,6.25,773,17.2549019607843,0,31,16.7,-40,,0,4.6875,0,,,,,,,,,,,,1.58193,18.75,0.78125,0,0,4.6875,-12,14.7,1,
1633,2026-09-02,14:34:33.03256,350.28566,,1562.5,46,,0,5.9375,774,16.8627450980392,0,20,16.9,-40,,0,4.6875,0,,,,,,,,,,,,1.54287,18.75,0,0,0,4.6875,-12,14.7,1,
1634,2026-09-02,14:34:33.22117,350.46541,,1562.5,46,,0,5,773,15.6862745098039,0,20,16.7,-40,,0,4.6875,0,,,,,,,,,,,,1.48428,12.5,0,0,0,4.6875,-12,14.7,0,
1635,2026-09-02,14:34:33.37730,350.63563,,1562.5,46,,0,4.6875,774,15.2941176470588,0,20,17,-40,,0,4.6875,0,,,,,,,,,,,,1.52334,12.5,0,0,0,4.6875,-12,14.7,3,
1636,2026-09-02,14:34:33.54942,350.8001,,1531.25,46,,0,4.6875,774,15.2941176470588,0,20,20.8,-40,,0,4.6875,0,,,,,,,,,,,,1.3671,12.5,0,0,0,4.6875,-12,14.7,1,
1637,2026-09-02,14:34:33.76919,351.0172,,1500,44,,0,4.6875,773,15.2941176470588,0,20,27.3,-40,,0,4.6875,0,,,,,,,,,,,,1.48428,12.5,0,0,0,4.6875,-12,14.7,4,
1638,2026-09-02,14:34:33.90993,351.15976,,1500,44,,0,4.6875,774,15.2941176470588,0,20,35.1,-40,,0,4.6875,0,,,,,,,,,,,,1.44522,12.5,0,0,0,4.6875,-11,14.7,1,
1639,2026-09-02,14:34:34.06582,351.32446,,1468.75,44,,0,4.6875,774,15.6862745098039,0,20,36.3,-40,,0,4.6875,0,,,,,,,,,,,,1.48428,12.5,0,0,0,4.6875,-12,14.7,0,
1640,2026-09-02,14:34:34.23834,351.48928,,1437.5,44,,0,4.6875,773,16.078431372549,0,20,61.7,-40,,0,4.6875,0,,,,,,,,,,,,1.3671,12.5,0,0,0,4.6875,-11,14.7,1,
1641,2026-09-02,14:34:34.44216,351.68837,,1406.25,44,,0,5.9375,774,16.8627450980392,0,-5,73.7,-40,,0,4.6875,0,,,,,,,,,,,,1.87488,18.75,0,0,0,4.6875,-12,14.7,2,
1642,2026-09-02,14:34:34.94388,352.19318,,1437.5,42,,0,13.75,773,31.3725490196078,0,26,21.3,-40,,0,4.6875,0,,,,,,,,,,,,2.10924,50,0,0,0,4.6875,-11,14.7,1,
1643,2026-09-02,14:34:35.08399,352.33767,,1437.5,42,,0,20.625,773,41.5686274509804,0,25,14.1,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,62.5,0,0,0,4.6875,-11,14.7,2,
1644,2026-09-02,14:34:35.22533,352.47265,,1437.5,42,,0,27.8125,774,52.9411764705882,0,16,12.5,-40,,0,4.6875,0,,,,,,,,,,,,2.30454,81.25,0,0,0,4.6875,-12,14.4738461538462,5,
1645,2026-09-02,14:34:35.39758,352.64444,,1437.5,42,,0,31.5625,774,64.7058823529412,0,13,11.8,-40,,0,4.6875,0,,,,,,,,,,,,2.28501,87.5,0,0,0,4.6875,-11,14.363358778626,10,
1646,2026-09-02,14:34:35.55340,352.80189,,1437.5,42,,0,31.5625,774,66.6666666666667,0,13,12.4,-40,,0,4.6875,0,,,,,,,,,,,,2.22642,87.5,0,0,0,4.6875,-12,14.4738461538462,2,
1647,2026-09-02,14:34:35.77308,353.01814,,1468.75,42,,0,31.25,773,67.0588235294118,0,14,13,-40,,0,4.6875,0,,,,,,,,,,,,2.28501,87.5,0,0,0,4.6875,-12,14.363358778626,0,
1648,2026-09-02,14:34:35.94559,353.20169,,1500,44,,0,31.25,773,67.4509803921569,0,14,13.7,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,93.75,0,0,0,4.6875,-11,14.363358778626,9,
1649,2026-09-02,14:34:36.10195,353.35579,,1500,44,,0,31.875,774,68.2352941176471,0,11,13.9,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,93.75,-0.390625,0,0,4.6875,-12,14.7,4,
1650,2026-09-02,14:34:36.27384,353.53095,,1500,44,,0,30.3125,773,65.8823529411765,0,14,13.6,-40,,0,4.6875,0,,,,,,,,,,,,2.16783,87.5,-0.5859375,0,0,4.6875,-11,14.7,2,
1651,2026-09-02,14:34:36.47745,353.73064,,1500,44,,0,27.1875,774,59.6078431372549,0,19,14.7,-40,,0,4.6875,0,,,,,,,,,,,,2.1483,75,-0.9765625,0,0,4.6875,-11,14.7,4,
1652,2026-09-02,14:34:36.68053,353.93284,,1562.5,44,,0,25,774,55.2941176470588,0,22,14.2,-40,,0,4.6875,0,,,,,,,,,,,,2.1483,75,-1.3671875,0,0,4.6875,-11,14.7,9,
1653,2026-09-02,14:34:36.82135,354.07504,,1562.5,44,,0,24.6875,773,54.9019607843137,0,22,14.6,-40,,0,4.6875,0,,,,,,,,,,,,2.20689,75,-1.7578125,0,0,4.6875,-11,14.7,2,
1654,2026-09-02,14:34:36.97836,354.23481,,1562.5,44,,0,27.8125,773,59.2156862745098,0,18,14.5,-40,,0,4.6875,0,,,,,,,,,,,,2.24595,87.5,-2.1484375,0,0,4.6875,-11,14.7,5,
1655,2026-09-02,14:34:37.13490,354.38968,,1593.75,44,,0,29.375,773,62.3529411764706,0,17,15.1,-40,,0,4.6875,0,,,,,,,,,,,,2.26548,87.5,-2.1484375,0,0,4.6875,-12,14.7,8,
